CID	TALENT_NAME	ROLE
urn:dece:cid:eidr-s:6396-42BB-632C-A100-5A0F-D	Katie Cassidy	ACTOR
urn:dece:cid:eidr-s:6396-42BB-632C-A100-5A0F-D	David Ramsey	ACTOR
urn:dece:cid:eidr-s:6396-42BB-632C-A100-5A0F-D	Colton Haynes	ACTOR
urn:dece:cid:eidr-s:6396-42BB-632C-A100-5A0F-D	John Barrowman	ACTOR
urn:dece:cid:eidr-s:6396-42BB-632C-A100-5A0F-D	Paul Blackthorne	ACTOR
urn:dece:cid:eidr-s:6396-42BB-632C-A100-5A0F-D	Stephen Amell	ACTOR
urn:dece:cid:eidr-s:6396-42BB-632C-A100-5A0F-D	Willa Holland	ACTOR
urn:dece:cid:eidr-s:6396-42BB-632C-A100-5A0F-D	Emily Bett Rickards	ACTOR
urn:dece:cid:eidr-s:6406-229A-3C29-D0E7-44B8-Y	 Spencer Grammer	Actor
urn:dece:cid:eidr-s:6406-229A-3C29-D0E7-44B8-Y	NA	Producer
urn:dece:cid:eidr-s:6406-229A-3C29-D0E7-44B8-Y	 Justin Roiland	Actor
urn:dece:cid:eidr-s:6406-229A-3C29-D0E7-44B8-Y	NA	Director
urn:dece:cid:eidr-s:6406-229A-3C29-D0E7-44B8-Y	 Sarah Chalke	Actor
urn:dece:cid:eidr-s:6406-229A-3C29-D0E7-44B8-Y	 Chris Parnell	Actor
urn:dece:cid:eidr-s:6406-229A-3C29-D0E7-44B8-Y	 Justin Roiland	Writer
urn:dece:cid:eidr-s:6406-229A-3C29-D0E7-44B8-Y	 Dan Harmon	Writer
urn:dece:cid:eidr-s:640E-66AB-2F29-5D91-2166-G	Robert Singer	PRODUCER
urn:dece:cid:eidr-s:640E-66AB-2F29-5D91-2166-G	Jeremy Carver	PRODUCER
urn:dece:cid:eidr-s:640E-66AB-2F29-5D91-2166-G	McG	PRODUCER
urn:dece:cid:eidr-s:640E-66AB-2F29-5D91-2166-G	Jared Padalecki	ACTOR
urn:dece:cid:eidr-s:640E-66AB-2F29-5D91-2166-G	Jensen Ackles	ACTOR
urn:dece:cid:eidr-s:640E-66AB-2F29-5D91-2166-G	Adam Glass	PRODUCER
urn:dece:cid:eidr-s:640E-66AB-2F29-5D91-2166-G	Misha Collins	ACTOR
urn:dece:cid:eidr-s:640E-66AB-2F29-5D91-2166-G	Phil Sgriccia	PRODUCER
urn:dece:cid:eidr-s:643B-48D3-4322-475A-A015-S	 Justin Roiland	Writer
urn:dece:cid:eidr-s:643B-48D3-4322-475A-A015-S	NA	Director
urn:dece:cid:eidr-s:643B-48D3-4322-475A-A015-S	 Dan Harmon	Writer
urn:dece:cid:eidr-s:643B-48D3-4322-475A-A015-S	 Spencer Grammer	Actor
urn:dece:cid:eidr-s:643B-48D3-4322-475A-A015-S	 Justin Roiland	Actor
urn:dece:cid:eidr-s:643B-48D3-4322-475A-A015-S	NA	Producer
urn:dece:cid:eidr-s:643B-48D3-4322-475A-A015-S	 Chris Parnell	Actor
urn:dece:cid:eidr-s:643B-48D3-4322-475A-A015-S	 Sarah Chalke	Actor
urn:dece:cid:eidr-s:6483-E4D9-3B6C-3236-DDDD-G	Jim Caviezel	ACTOR
urn:dece:cid:eidr-s:6483-E4D9-3B6C-3236-DDDD-G	Kevin Chapman	ACTOR
urn:dece:cid:eidr-s:6483-E4D9-3B6C-3236-DDDD-G	J.J. Abrams	PRODUCER
urn:dece:cid:eidr-s:6483-E4D9-3B6C-3236-DDDD-G	Sarah Shahi	ACTOR
urn:dece:cid:eidr-s:6483-E4D9-3B6C-3236-DDDD-G	Bryan Burk	PRODUCER
urn:dece:cid:eidr-s:6483-E4D9-3B6C-3236-DDDD-G	Michael Emerson	ACTOR
urn:dece:cid:eidr-s:6483-E4D9-3B6C-3236-DDDD-G	Amy Acker	ACTOR
urn:dece:cid:eidr-s:6483-E4D9-3B6C-3236-DDDD-G	Jonathan Nolan	PRODUCER
urn:dece:cid:eidr-s:6483-E4D9-3B6C-3236-DDDD-G	Greg Plageman	PRODUCER
urn:dece:cid:eidr-s:64CE-284F-3A59-6EA4-4CCC-B	NA	Actor
urn:dece:cid:eidr-s:64CE-284F-3A59-6EA4-4CCC-B	NA	Writer
urn:dece:cid:eidr-s:64CE-284F-3A59-6EA4-4CCC-B	NA	Producer
urn:dece:cid:eidr-s:64CE-284F-3A59-6EA4-4CCC-B	NA	Director
urn:dece:cid:eidr-s:64DC-5D2C-D525-9CB6-2711-O	Robert Singer	PRODUCER
urn:dece:cid:eidr-s:64DC-5D2C-D525-9CB6-2711-O	Phil Sgriccia	PRODUCER
urn:dece:cid:eidr-s:64DC-5D2C-D525-9CB6-2711-O	Jared Padalecki	ACTOR
urn:dece:cid:eidr-s:64DC-5D2C-D525-9CB6-2711-O	Jensen Ackles	ACTOR
urn:dece:cid:eidr-s:64DC-5D2C-D525-9CB6-2711-O	Adam Glass	PRODUCER
urn:dece:cid:eidr-s:64DC-5D2C-D525-9CB6-2711-O	Jeremy Carver	PRODUCER
urn:dece:cid:eidr-s:64DC-5D2C-D525-9CB6-2711-O	McG	PRODUCER
urn:dece:cid:eidr-s:64DC-5D2C-D525-9CB6-2711-O	Misha Collins	ACTOR
urn:dece:cid:eidr-s:650A-17A1-C46A-1FAB-94C7-B	Jonathan Nolan	PRODUCER
urn:dece:cid:eidr-s:650A-17A1-C46A-1FAB-94C7-B	Bryan Burk	PRODUCER
urn:dece:cid:eidr-s:650A-17A1-C46A-1FAB-94C7-B	Taraji P. Henson	ACTOR
urn:dece:cid:eidr-s:650A-17A1-C46A-1FAB-94C7-B	Michael Emerson	ACTOR
urn:dece:cid:eidr-s:650A-17A1-C46A-1FAB-94C7-B	Greg Plageman	PRODUCER
urn:dece:cid:eidr-s:650A-17A1-C46A-1FAB-94C7-B	Kevin Chapman	ACTOR
urn:dece:cid:eidr-s:650A-17A1-C46A-1FAB-94C7-B	Jim Caviezel	ACTOR
urn:dece:cid:eidr-s:650A-17A1-C46A-1FAB-94C7-B	J.J. Abrams	PRODUCER
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Steven R. McQueen	ACTOR
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Julie Plec	PRODUCER
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Caroline Dries	PRODUCER
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Michael Malarkey	ACTOR
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Kat Graham	ACTOR
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Paul Wesley	ACTOR
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Zach Roerig	ACTOR
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Michael Trevino	ACTOR
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Leslie Morgenstein	PRODUCER
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Ian Somerhalder	ACTOR
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Candice Accola	ACTOR
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Kevin Williamson	PRODUCER
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Nina Dobrev	ACTOR
urn:dece:cid:eidr-s:650F-C94C-2D81-0F8F-D05B-R	Matt Davis	ACTOR
urn:dece:cid:eidr-s:6563-4F1F-EACE-C198-68A4-9	Phoebe Tonkin	ACTOR
urn:dece:cid:eidr-s:6563-4F1F-EACE-C198-68A4-9	Leah Pipes	ACTOR
urn:dece:cid:eidr-s:6563-4F1F-EACE-C198-68A4-9	Charles Michael Davis	ACTOR
urn:dece:cid:eidr-s:6563-4F1F-EACE-C198-68A4-9	Daniel Gillies	ACTOR
urn:dece:cid:eidr-s:6563-4F1F-EACE-C198-68A4-9	Danielle Campbell	ACTOR
urn:dece:cid:eidr-s:6563-4F1F-EACE-C198-68A4-9	Joseph Morgan	ACTOR
urn:dece:cid:eidr-s:6568-22F1-00D5-6196-FF71-K	NA	Director
urn:dece:cid:eidr-s:6568-22F1-00D5-6196-FF71-K	NA	Producer
urn:dece:cid:eidr-s:6568-22F1-00D5-6196-FF71-K	NA	Actor
urn:dece:cid:eidr-s:6568-22F1-00D5-6196-FF71-K	NA	Writer
urn:dece:cid:eidr-s:6590-A484-3096-D96B-D6E3-U	James Purefoy	ACTOR
urn:dece:cid:eidr-s:6590-A484-3096-D96B-D6E3-U	Kevin Williamson	PRODUCER
urn:dece:cid:eidr-s:6590-A484-3096-D96B-D6E3-U	Natalie Zea	ACTOR
urn:dece:cid:eidr-s:6590-A484-3096-D96B-D6E3-U	Marcos Siega	PRODUCER
urn:dece:cid:eidr-s:6590-A484-3096-D96B-D6E3-U	Jeananne Goossen	ACTOR
urn:dece:cid:eidr-s:6590-A484-3096-D96B-D6E3-U	Kevin Bacon	ACTOR
urn:dece:cid:eidr-s:6590-A484-3096-D96B-D6E3-U	Shawn Ashmore	ACTOR
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Steven R. McQueen	ACTOR
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Michael Trevino	ACTOR
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Kat Graham	ACTOR
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Julie Plec	PRODUCER
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Michael Malarkey	ACTOR
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Caroline Dries	PRODUCER
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Paul Wesley	ACTOR
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Leslie Morgenstein	PRODUCER
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Ian Somerhalder	ACTOR
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Nina Dobrev	ACTOR
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Kevin Williamson	PRODUCER
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Matt Davis	ACTOR
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Zach Roerig	ACTOR
urn:dece:cid:eidr-s:65AD-703A-27E3-9543-75AC-7	Candice Accola	ACTOR
urn:dece:cid:eidr-s:65AD-7E52-61F7-FEC8-7DB3-B	Ryan Gosling	DIRECTOR
urn:dece:cid:eidr-s:65AD-7E52-61F7-FEC8-7DB3-B	Rob Zabrecky	ACTOR
urn:dece:cid:eidr-s:65AD-7E52-61F7-FEC8-7DB3-B	Ben Mendelsohn	ACTOR
urn:dece:cid:eidr-s:65AD-7E52-61F7-FEC8-7DB3-B	Christina Hendricks	ACTOR
urn:dece:cid:eidr-s:65AD-7E52-61F7-FEC8-7DB3-B	Reda Kateb	ACTOR
urn:dece:cid:eidr-s:65AD-7E52-61F7-FEC8-7DB3-B	Barbara Steele	ACTOR
urn:dece:cid:eidr-s:65AD-7E52-61F7-FEC8-7DB3-B	Iain De Caestaecker	ACTOR
urn:dece:cid:eidr-s:65AD-7E52-61F7-FEC8-7DB3-B	Eva Mendes	ACTOR
urn:dece:cid:eidr-s:65AD-7E52-61F7-FEC8-7DB3-B	Matt Smith (XI)	ACTOR
urn:dece:cid:eidr-s:65AD-7E52-61F7-FEC8-7DB3-B	Saoirse Ronan	ACTOR
urn:dece:cid:eidr-s:65B1-C6B7-73FE-1F9D-0B08-7	 Ashley Johnson	Actor
urn:dece:cid:eidr-s:65B1-C6B7-73FE-1F9D-0B08-7	 Audrey Esparza	Actor
urn:dece:cid:eidr-s:65B1-C6B7-73FE-1F9D-0B08-7	NA	Producer
urn:dece:cid:eidr-s:65B1-C6B7-73FE-1F9D-0B08-7	 Marianne Jean-Baptiste	Actor
urn:dece:cid:eidr-s:65B1-C6B7-73FE-1F9D-0B08-7	 Ukweli Roach	Actor
urn:dece:cid:eidr-s:65B1-C6B7-73FE-1F9D-0B08-7	 Sullivan Stapleton	Actor
urn:dece:cid:eidr-s:65B1-C6B7-73FE-1F9D-0B08-7	NA	Writer
urn:dece:cid:eidr-s:65B1-C6B7-73FE-1F9D-0B08-7	 Jaimie Alexander	Actor
urn:dece:cid:eidr-s:65B1-C6B7-73FE-1F9D-0B08-7	 Rob Brown	Actor
urn:dece:cid:eidr-s:65B1-C6B7-73FE-1F9D-0B08-7	NA	Director
urn:dece:cid:eidr-s:65BE-734D-8EBC-A5B9-F7A1-V	Andrew Kreisberg	PRODUCER
urn:dece:cid:eidr-s:65BE-734D-8EBC-A5B9-F7A1-V	Dominic Purcell	ACTOR
urn:dece:cid:eidr-s:65BE-734D-8EBC-A5B9-F7A1-V	Sarah Schechter	PRODUCER
urn:dece:cid:eidr-s:65BE-734D-8EBC-A5B9-F7A1-V	Greg Berlanti	PRODUCER
urn:dece:cid:eidr-s:65BE-734D-8EBC-A5B9-F7A1-V	Marc Guggenheim	PRODUCER
urn:dece:cid:eidr-s:65BE-734D-8EBC-A5B9-F7A1-V	Arthur Darvill	ACTOR
urn:dece:cid:eidr-s:65BE-734D-8EBC-A5B9-F7A1-V	Ciara Renee	ACTOR
urn:dece:cid:eidr-s:65BE-734D-8EBC-A5B9-F7A1-V	Wentworth Miller	ACTOR
urn:dece:cid:eidr-s:65BE-734D-8EBC-A5B9-F7A1-V	Franz Drameh	ACTOR
urn:dece:cid:eidr-s:65BE-734D-8EBC-A5B9-F7A1-V	Brandon Routh	ACTOR
urn:dece:cid:eidr-s:65BE-734D-8EBC-A5B9-F7A1-V	Victor Garber	ACTOR
urn:dece:cid:eidr-s:65BE-734D-8EBC-A5B9-F7A1-V	Caity Lotz	ACTOR
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	Jon Favreau	PRODUCER
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	J.J. Abrams	PRODUCER
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	Elizabeth Mitchell	ACTOR
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	David Lyons	ACTOR
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	Eric Kripke	PRODUCER
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	Daniella Alonso	ACTOR
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	Bryan Burk	PRODUCER
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	Zak Orth	ACTOR
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	J.D. Pardo	ACTOR
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	Tracy Spiridakos	ACTOR
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	Giancarlo Esposito	ACTOR
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	Rockne S. O'Bannon	PRODUCER
urn:dece:cid:eidr-s:65DB-947B-B26F-B562-3C2F-I	Billy Burke	ACTOR
urn:dece:cid:eidr-s:65E0-8927-36C8-DB25-5A40-F	Jeremy Carver	PRODUCER
urn:dece:cid:eidr-s:65E0-8927-36C8-DB25-5A40-F	Jensen Ackles	ACTOR
urn:dece:cid:eidr-s:65E0-8927-36C8-DB25-5A40-F	Eugenie Ross-leming	ARTISTS
urn:dece:cid:eidr-s:65E0-8927-36C8-DB25-5A40-F	Mark A. Sheppard	ACTOR
urn:dece:cid:eidr-s:65E0-8927-36C8-DB25-5A40-F	Phil Sgriccia	PRODUCER
urn:dece:cid:eidr-s:65E0-8927-36C8-DB25-5A40-F	Robert Singer	PRODUCER
urn:dece:cid:eidr-s:65E0-8927-36C8-DB25-5A40-F	Brad Buckner	WRITER
urn:dece:cid:eidr-s:65E0-8927-36C8-DB25-5A40-F	Robert Singer	DIRECTOR
urn:dece:cid:eidr-s:65E0-8927-36C8-DB25-5A40-F	Eugenie Ross-leming	WRITER
urn:dece:cid:eidr-s:65E0-8927-36C8-DB25-5A40-F	Misha Collins	ACTOR
urn:dece:cid:eidr-s:65E0-8927-36C8-DB25-5A40-F	Jared Padalecki	ACTOR
urn:dece:cid:eidr-s:65E0-8927-36C8-DB25-5A40-F	Brad Buckner	ARTISTS
urn:dece:cid:eidr-s:65FA-ABF2-FB37-5B50-3E7A-Y	Mark A. Sheppard	ACTOR
urn:dece:cid:eidr-s:65FA-ABF2-FB37-5B50-3E7A-Y	Jensen Ackles	ACTOR
urn:dece:cid:eidr-s:65FA-ABF2-FB37-5B50-3E7A-Y	Jared Padalecki	ACTOR
urn:dece:cid:eidr-s:65FA-ABF2-FB37-5B50-3E7A-Y	Misha Collins	ACTOR
urn:dece:cid:eidr-s:6608-E6BC-7186-DF39-6A7D-C	Steven R. McQueen	ACTOR
urn:dece:cid:eidr-s:6608-E6BC-7186-DF39-6A7D-C	Julie Plec	PRODUCER
urn:dece:cid:eidr-s:6608-E6BC-7186-DF39-6A7D-C	Michael Trevino	ACTOR
urn:dece:cid:eidr-s:6608-E6BC-7186-DF39-6A7D-C	Kevin Williamson	PRODUCER
urn:dece:cid:eidr-s:6608-E6BC-7186-DF39-6A7D-C	Kat Graham	ACTOR
urn:dece:cid:eidr-s:6608-E6BC-7186-DF39-6A7D-C	Zach Roerig	ACTOR
urn:dece:cid:eidr-s:6608-E6BC-7186-DF39-6A7D-C	Ian Somerhalder	ACTOR
urn:dece:cid:eidr-s:6608-E6BC-7186-DF39-6A7D-C	Candice Accola	ACTOR
urn:dece:cid:eidr-s:6608-E6BC-7186-DF39-6A7D-C	Paul Wesley	ACTOR
urn:dece:cid:eidr-s:6608-E6BC-7186-DF39-6A7D-C	Leslie Morgenstein	PRODUCER
urn:dece:cid:eidr-s:6608-E6BC-7186-DF39-6A7D-C	Nina Dobrev	ACTOR
urn:dece:cid:eidr-s:6651-B171-F83C-7C7C-383A-P	Kevin Chapman	ACTOR
urn:dece:cid:eidr-s:6651-B171-F83C-7C7C-383A-P	Amy Acker	ACTOR
urn:dece:cid:eidr-s:6651-B171-F83C-7C7C-383A-P	Jonathan Nolan	PRODUCER
urn:dece:cid:eidr-s:6651-B171-F83C-7C7C-383A-P	Greg Plageman	PRODUCER
urn:dece:cid:eidr-s:6651-B171-F83C-7C7C-383A-P	Sarah Shahi	ACTOR
urn:dece:cid:eidr-s:6651-B171-F83C-7C7C-383A-P	J.J. Abrams	PRODUCER
urn:dece:cid:eidr-s:6651-B171-F83C-7C7C-383A-P	Jim Caviezel	ACTOR
urn:dece:cid:eidr-s:6651-B171-F83C-7C7C-383A-P	Bryan Burk	PRODUCER
urn:dece:cid:eidr-s:6651-B171-F83C-7C7C-383A-P	Michael Emerson	ACTOR
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Ella Purnell	Actor
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Casper Crump	Actor
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Alan Riche	Producer
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	David Yates	Director
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Scott Cherrin	Producer
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Djimon Hounsou	Actor
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 David Barron	Producer
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Margot Robbie	Actor
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Craig Brewer	Writer
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Christoph Waltz	Actor
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Jerry Weintraub	Producer
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Cali Nelle	Actor
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Alexander Skarsgard	Actor
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Rory J. Saper	Actor
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Adam Cozad	Writer
urn:dece:cid:eidr-s:6682-E1CE-1871-BA25-0E79-W	 Samuel L. Jackson	Actor
urn:dece:cid:eidr-s:669B-229B-F8FA-7BB7-AC75-O	Kaley Cuoco	ACTOR
urn:dece:cid:eidr-s:669B-229B-F8FA-7BB7-AC75-O	Jim Parsons	ACTOR
urn:dece:cid:eidr-s:669B-229B-F8FA-7BB7-AC75-O	Johnny Galecki	ACTOR
urn:dece:cid:eidr-s:669B-229B-F8FA-7BB7-AC75-O	Bill Prady	PRODUCER
urn:dece:cid:eidr-s:669B-229B-F8FA-7BB7-AC75-O	Kunal Nayyar	ACTOR
urn:dece:cid:eidr-s:669B-229B-F8FA-7BB7-AC75-O	Simon Helberg	ACTOR
urn:dece:cid:eidr-s:669B-229B-F8FA-7BB7-AC75-O	Melissa Rauch	ACTOR
urn:dece:cid:eidr-s:669B-229B-F8FA-7BB7-AC75-O	Mayim Bialik	ACTOR
urn:dece:cid:eidr-s:669B-229B-F8FA-7BB7-AC75-O	Chuck Lorre	PRODUCER
urn:dece:cid:eidr-s:669B-229B-F8FA-7BB7-AC75-O	Steven Molaro	PRODUCER
urn:dece:cid:eidr-s:6739-DA89-A361-16EF-B4B9-T	Danielle Panabaker	ACTOR
urn:dece:cid:eidr-s:6739-DA89-A361-16EF-B4B9-T	Carlos Valdes	ACTOR
urn:dece:cid:eidr-s:6739-DA89-A361-16EF-B4B9-T	Grant Gustin	ACTOR
urn:dece:cid:eidr-s:6739-DA89-A361-16EF-B4B9-T	Jesse L. Martin	ACTOR
urn:dece:cid:eidr-s:6739-DA89-A361-16EF-B4B9-T	Rick Cosnett	ACTOR
urn:dece:cid:eidr-s:6739-DA89-A361-16EF-B4B9-T	Tom Cavanagh	ACTOR
urn:dece:cid:eidr-s:6739-DA89-A361-16EF-B4B9-T	Candice Patton	ACTOR
urn:dece:cid:eidr-s:675F-33E6-A054-04F6-2D1A-G	Charles Michael Davis	ACTOR
urn:dece:cid:eidr-s:675F-33E6-A054-04F6-2D1A-G	Danielle Campbell	ACTOR
urn:dece:cid:eidr-s:675F-33E6-A054-04F6-2D1A-G	Daniel Gillies	ACTOR
urn:dece:cid:eidr-s:675F-33E6-A054-04F6-2D1A-G	Joseph Morgan	ACTOR
urn:dece:cid:eidr-s:675F-33E6-A054-04F6-2D1A-G	Leah Pipes	ACTOR
urn:dece:cid:eidr-s:675F-33E6-A054-04F6-2D1A-G	Phoebe Tonkin	ACTOR
urn:dece:cid:eidr-s:6781-67D0-5D94-4E47-A298-I	Natalie Zea	ACTOR
urn:dece:cid:eidr-s:6781-67D0-5D94-4E47-A298-I	Marcos Siega	PRODUCER
urn:dece:cid:eidr-s:6781-67D0-5D94-4E47-A298-I	Shawn Ashmore	ACTOR
urn:dece:cid:eidr-s:6781-67D0-5D94-4E47-A298-I	Kevin Williamson	PRODUCER
urn:dece:cid:eidr-s:6781-67D0-5D94-4E47-A298-I	Jeananne Goossen	ACTOR
urn:dece:cid:eidr-s:6781-67D0-5D94-4E47-A298-I	Kevin Bacon	ACTOR
urn:dece:cid:eidr-s:6781-67D0-5D94-4E47-A298-I	James Purefoy	ACTOR
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	Joe Wright	Director
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	 Nonso Anozie	Actor
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	Greg Berlanti	Producer
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	 Amanda Seyfried	Actor
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	 Levi Miller	Actor
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	Jason Fuchs	Writer
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	 Jack Charles	Actor
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	Paul Webster	Producer
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	 Taejoo Na	Actor
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	 Kurt Egyiawan	Actor
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	 Adeel Akhtar	Actor
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	 Garrett Hedlund	Actor
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	 Hugh Jackman	Actor
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	 Lewis MacDougall	Actor
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	Sarah Schechter	Producer
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	 Kathy Burke	Actor
urn:dece:cid:eidr-s:67B0-2137-1A59-BC25-9EC3-3	 Rooney Mara	Actor
urn:dece:cid:eidr-s:6866-86FB-99FF-B2D7-1F62-G	Michael Trevino	ACTOR
urn:dece:cid:eidr-s:6866-86FB-99FF-B2D7-1F62-G	Steven R. McQueen	ACTOR
urn:dece:cid:eidr-s:6866-86FB-99FF-B2D7-1F62-G	Kat Graham	ACTOR
urn:dece:cid:eidr-s:6866-86FB-99FF-B2D7-1F62-G	Nina Dobrev	ACTOR
urn:dece:cid:eidr-s:6866-86FB-99FF-B2D7-1F62-G	Ian Somerhalder	ACTOR
urn:dece:cid:eidr-s:6866-86FB-99FF-B2D7-1F62-G	Paul Wesley	ACTOR
urn:dece:cid:eidr-s:6866-86FB-99FF-B2D7-1F62-G	Kevin Williamson	PRODUCER
urn:dece:cid:eidr-s:6866-86FB-99FF-B2D7-1F62-G	Julie Plec	PRODUCER
urn:dece:cid:eidr-s:6866-86FB-99FF-B2D7-1F62-G	Zach Roerig	ACTOR
urn:dece:cid:eidr-s:6866-86FB-99FF-B2D7-1F62-G	Leslie Morgenstein	PRODUCER
urn:dece:cid:eidr-s:6866-86FB-99FF-B2D7-1F62-G	Candice Accola	ACTOR
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	 Doug Jones	Actor
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	 Moon Bloodgood	Actor
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	 Will Patton	Actor
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	 Drew Roy	Actor
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	 Scarlett Byrne	Actor
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	 Colin Cunningham	Actor
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	N/A	Producer
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	Jim Barnes	Writer
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	 Mpho Koahu	Actor
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	 Sarah Sanguin Carter	Actor
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	 Seychelle Gabriel	Actor
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	 Maxim Knight	Actor
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	 Noah Wyle	Actor
urn:dece:cid:eidr-s:6888-9E79-E6DF-F51E-F4D6-J	 Connor Jessup	Actor
